"ProbeID","beta_auto","UCSC_RefGene_Names"
"cg21816330",0.00034836349864537,"RAB34"
"cg05645927",-0.000348361128516596,"ZNF204P"
"cg25456368",0.000348099509112391,"HOPX"
"cg20985755",0.00034807267794331,"THRB"
"cg00572387",0.000347891553893309,"SIRPB2"
"cg22684969",-0.000347839148296753,"LAMC2"
"cg22166739",0.000347803642439337,"UCP2"
"cg13228576",0.000347800154919309,"ASB18"
"cg04425710",-0.000347795007605785,"ESCO2"
"cg07196577",0.000347773872628119,"MYBPHL"
"cg03313271",-0.00034746378234697,"CUL4A"
"cg21197219",-0.000347444696551244,"ARHGEF16"
"cg01896804",-0.000347313870883189,"PDE7B"
"cg07012128",0.000347262516661725,"DLGAP2"
"cg25800638",0.000347261923353829,"ITSN2"
"cg07324116",0.00034721058022215,"MSH3"
"cg03512414",0.000347062270507592,"RIN2"
"cg02594500",0.000347001530152689,"C20orf141"
"cg24686679",0.000346998500504657,"ARNT2"
"cg01410472",0.000346974740428209,"CRISPLD1"
"cg15922513",0.000346972098720584,"GPR133"
"cg25412387",-0.000346885875343658,"DEFB124"
"cg16421411",0.000346827015382368,"C2orf48"
"cg17886303",0.000346773720123822,"NPR1"
"cg25700513",0.000346734213809231,"KIF13A"
"cg02327530",-0.000346671403999537,"C7orf51"
"cg12536279",0.000346644578816542,"EPS8L2"
"cg04514998",-0.000346500394150146,"DDX10"
"cg22231719",0.000346497669207152,"PAK1"
"cg00527825",-0.000346448935812923,"LOXL1"
"cg20734569",-0.000346437317668812,"SPINK8"
"cg13641591",-0.000346323021820698,"UVRAG"
"cg20113012",0.000346213520296243,"CDC42EP4"
"cg13344587",0.000346087676950521,"ARID5B"
"cg10836258",-0.000346084198162369,"BTNL8"
"cg11478320",0.000345873028775154,"CSMD3"
"cg03473532",0.000345829836897614,"MKLN1"
"cg01472464",0.000345728942703286,"TTC15"
"cg20710824",0.00034566977121709,"FOXK2"
"cg13740709",0.000345514490375489,"KIAA1257"
"cg14884373",0.000345491151906503,"GFRA4"
"cg04853978",-0.000345461567968887,"KCNH1"
"cg23174406",0.000345455459338438,"NEDD1"
"cg18389931",0.000345435706168392,"UNC5B"
"cg16834823",0.00034532275312364,"TNXB"
"cg05957749",-0.000345314554845173,"KIAA0754"
"cg14790078",-0.000345250570675486,"ATP8A2"
"cg04821375",-0.000345125098823853,"NEURL4"
"cg09272217",0.000345007316210942,"PRDM11"
"cg13545717",0.000344957852652815,"DENND1A"
"cg27643910",0.000344915230105053,"TNXB"
"cg01022345",0.000344868374614861,"MIR770"
"cg22484980",-0.00034484560760499,"TPCN2"
"cg10964211",-0.000344836807754326,"SLC43A1"
"cg02774542",0.000344734775727035,"RGL3"
"cg02138198",0.000344678894427377,"NAB2"
"cg02160684",-0.000344645164201168,"TRIB1"
"cg16305094",-0.000344642137790588,"SSU72"
"cg13029400",0.000344592279274614,"ZBTB38"
"cg25909396",0.000344578561329164,"PRKCA"
"cg18842363",0.000344544794580336,"C6orf47"
"cg13385568",0.000344489729445448,"B3GAT1"
"cg09139047",0.000344445170711424,"HLA-DRB1"
"cg01498832",-0.000344378546477718,"RPTOR"
"cg26584545",-0.000344266082669401,"NTN4"
"cg03475182",-0.000344263774493245,"ARHGAP20"
"cg21088983",-0.000344149492784798,"CLVS1"
"cg16836311",0.000344076905155114,"MAN1C1"
"cg14959707",0.000344070894111097,"ZC3H7A"
"cg03443427",0.000344050302805767,"ABI3BP"
"cg13567349",-0.000343791275568659,"B3GAT1"
"cg05104581",-0.000343780643504374,"ACSF3"
"cg20306265",0.000343759052294,"FAM46C"
"cg17029694",-0.0003437579282962,"PTK6"
"cg11937241",-0.000343700011141603,"PABPC4L"
"cg19088912",0.000343585639477306,"CST6"
"cg18780100",-0.000343581905735008,"RPTOR"
"cg25399998",0.000343577781618831,"GABRP"
"cg25821995",0.000343575733205723,"GPC1"
"cg01212326",-0.000343537300763062,"POU2AF1"
"cg06627354",-0.000343503368726892,"TRPM8"
"cg09909478",0.000343473398463805,"ABR"
"cg22441846",-0.000343160440962892,"FNIP2"
"cg18437808",-0.000343158146103298,"C17orf62"
"cg01009145",-0.000343150428596454,"COL13A1"
"cg13502215",-0.000342974451453618,"GABBR2"
"cg01921773",0.00034293940045154,"KARS"
"cg26128464",0.000342930941655981,"LCLAT1"
"cg25955614",-0.000342881155474696,"KIAA1324L"
"cg20927656",-0.000342879461730796,"DPPA3"
"cg13931285",0.000342869205049029,"RALGPS1"
"cg14413533",0.000342624697375252,"WFDC6"
"cg17619755",-0.000342582955709504,"VARS"
"cg13617376",-0.000342580954195805,"ABCC2"
"cg10706649",0.000342577505565912,"POLA2"
"cg23375719",-0.000342495280569855,"SLC29A2"
"cg23172400",-0.00034244675663462,"TP53INP1"
"cg12253859",-0.000342413378500942,"CYP2C9"
"cg00662122",0.0003424122736186,"LRP12"
"cg04895001",-0.000342404178461188,"OR2AG1"
"cg01739327",0.000342317431323808,"EED"
"cg13598109",-0.000342261016256653,"TLE4"
"cg06356454",-0.00034211746859394,"AQP12A"
"cg00022492",0.00034205825394837,"GCHFR"
"cg13994504",-0.000341791077119549,"ANKRD2"
"cg00645755",-0.000341622884183664,"INTS1"
"cg12229979",0.000341607965054034,"MYO9B"
"cg25367249",-0.000341576329294781,"NTN4"
"cg14867383",-0.000341568552167759,"TAP2"
"cg19921577",0.000341532943786362,"SMURF1"
"cg07474842",0.000341520517648607,"MAP3K5"
"cg00408773",0.000341508627012635,"TAL1"
"cg19834045",0.000341473471781949,"SCHIP1"
"cg24674887",0.000341419144609976,"TMCO4"
"cg01487910",0.000341388999680589,"TEAD3"
"cg12914954",-0.000341388781451539,"SESN1"
"cg10237252",0.00034137945379103,"TOM1L1"
"cg15989068",0.000341354208984047,"SOX11"
"cg24380653",0.00034121603343868,"ALOX5AP"
"cg18997983",0.000341100581968924,"SLC12A7"
"cg23737626",0.000341067487120605,"KCND3"
"cg09447105",0.00034100090775852,"PDE6H"
"cg16868190",-0.000340936987438698,"AFG3L2"
"cg08264507",0.000340931730423719,"PCTP"
"cg07529654",0.000340876889030034,"TGIF1"
"cg08560734",0.000340802395422545,"COL23A1"
"cg22937172",0.000340778126566493,"HDAC4"
"cg18838431",0.000340776657168006,"KCNE3"
"cg08336641",0.000340717117111869,"L3MBTL4"
"cg03078043",0.000340500879683237,"SYT12"
"cg21851956",0.000340442601993342,"GRID2IP"
"cg07436224",-0.000340415228251184,"CABP7"
"cg20640281",0.000340331664462987,"HLF"
"cg14625154",0.000340331124346029,"ADAMTSL1"
"cg23641635",0.000340329248472389,"AGL"
"cg20953257",-0.000340266693772915,"KANK2"
"cg08140558",-0.000340206569841763,"NCRNA00171"
"cg14783993",0.000340080147368773,"MGAT4C"
"cg01002381",-0.000340021188124735,"PAX9"
"cg26787239",0.000340013192890883,"IL4"
"cg26161885",0.000339770082674103,"CAMTA1"
"cg02286717",-0.000339731769304489,"SYNPO2L"
"cg22729008",0.00033970763600992,"KIF26B"
"cg09550083",-0.000339587136702846,"MEIS1"
"cg25124402",0.000339559801160095,"GPBAR1"
"cg04827919",-0.000339535424116305,"STK32C"
"cg00552318",0.000339492482663377,"CHADL"
"cg12754495",-0.000339438192684651,"P2RY12"
"cg12601963",0.000339376831936821,"NCRNA00200"
"cg02302670",0.000339326559541347,"FGF17"
"cg21496408",0.000339218186493325,"FLJ36031"
"cg21496948",-0.00033920688944853,"KLC1"
"cg00163674",0.000339187135466952,"KRTAP10-12"
"cg09533145",0.000339184203533247,"ADAMTS2"
"cg11237406",0.000339100049128935,"ZMYND15"
"cg14165142",-0.000338952170869951,"CDC25B"
"cg06284285",0.000338924785863854,"FAM188A"
"cg09595149",0.000338870689089684,"DIS3L2"
"cg16521633",-0.000338735602915292,"SMARCA4"
"cg26349773",-0.000338717852319305,"TMEM213"
"cg02243630",-0.000338698321789683,"KIAA0922"
"cg01901466",0.000338493022370686,"CHGA"
"cg12283916",0.000338487074052325,"ZNF793"
"cg06882926",0.000338483883104559,"OR1G1"
"cg08882904",0.000338470472848467,"NACC1"
"cg08549335",0.000338437832562315,"ZNRF2"
"cg21239001",-0.000338419771141212,"TNFAIP8"
"cg08370546",0.000338410198583244,"PHKG1"
"cg22010052",0.000338367189605013,"LVRN"
"cg03916421",-0.000338339485736423,"SCLT1"
"cg16922688",0.000338319724341201,"GABBR1"
"cg14956546",-0.000338296741048014,"GSG1"
"cg09569569",0.000338292175133173,"C2orf81"
"cg04229059",-0.000338276596921055,"SLC38A7"
"cg11683482",0.00033809006975166,"DMAP1"
"cg14192935",0.000338056179249997,"FLJ35024"
"cg24008177",0.000338021269596553,"KIAA1370"
"cg21531038",0.000338002835541126,"TRIO"
"cg01730859",0.000338001320807711,"FAM19A5"
"cg01113246",0.000337948051608246,"AGAP1"
"cg02008818",-0.000337891129027059,"EIF5A2"
"cg09322973",0.000337857652608725,"FAM66C"
"cg22647407",-0.000337853215655754,"ZNF582"
"cg15345769",0.000337841863208392,"KIF26A"
"cg15832577",-0.000337750195827686,"C1orf53"
"cg02189843",-0.000337731302533436,"S1PR5"
"cg09109520",-0.000337727745310228,"GPR56"
"cg22068371",0.000337716771562884,"BTN3A1"
"cg04896678",-0.000337706115953765,"DTNBP1"
"cg09106999",0.000337698809345474,"CDK2"
"cg05921260",0.0003376765232264,"GPX6"
"cg17086141",0.000337672262027985,"NPEPPS"
"cg09379146",-0.000337649541808501,"TIPARP"
"cg13205848",0.00033763700078177,"ANO2"
"cg24058805",0.000337611132602218,"PDE4B"
"cg19137806",0.00033758745176249,"INPP5A"
"cg07770222",-0.000337521172347322,"C8orf31"
"cg14880894",-0.000337481587791174,"CNOT6L"
"cg11332505",0.000337451929935281,"PRDM16"
"cg20180538",0.000337427845663466,"ADAMTS9"
"cg17018082",0.00033736533409055,"SAMD12"
"cg16440299",0.000337351549283303,"NUP93"
"cg22637538",0.000337251762761856,"CHRNB1"
"cg09493833",0.000337154410636672,"TRIM72"
"cg14372171",-0.000337050451358002,"SERINC4"
"cg06262280",-0.00033697588300182,"ITGA6"
"cg22070855",0.000336967251059141,"GHSR"
"cg15171342",0.000336961250395348,"TMED3"
"cg00407062",0.000336892741601212,"CIZ1"
"cg14714391",0.000336832789649699,"F2R"
"cg14578677",-0.000336723169327254,"TLR6"
"cg05776138",0.000336688244653747,"MIR1228"
"cg15702349",0.000336678520183232,"OPCML"
"cg10955972",-0.000336655952366134,"MAPT"
"cg04180046",-0.000336654463606084,"MYO1G"
"cg12799596",-0.000336651917874609,"WDR27"
"cg12483005",-0.000336575731756051,"LUZP1"
"cg21691717",-0.000336542355580912,"PGLYRP4"
"cg11722699",0.000336509779671678,"DSC3"
"cg00074771",0.000336455860857844,"WDR76"
"cg19056664",-0.000336446404457793,"CLPTM1L"
"cg25339815",-0.000336445734040988,"ST6GALNAC3"
"cg02501544",0.000336423061488458,"MIR1256"
"cg16145216",-0.000336380096288219,"HIVEP3"
"cg04064583",0.000336343454919273,"ABCG2"
"cg17328665",0.000336289525673136,"PER3"
"cg22038359",0.000336239280871639,"COL18A1"
"cg25418777",-0.00033615698193966,"DBNDD2"
"cg11859584",0.000336058839921942,"NFIC"
"cg09249173",-0.000336048749169703,"TMEM51"
"cg25205801",0.000335929219368681,"CCDC141"
"cg17400113",-0.000335881266638462,"RGMA"
"cg14387743",0.000335869093593644,"VNN3"
"cg10497871",-0.000335857806650624,"C14orf184"
"cg20130789",-0.000335745506728805,"AKR1C4"
"cg17651625",-0.000335688646598347,"ACTN4"
"cg19589317",0.000335569210013671,"CHSY1"
"cg11313708",-0.000335523704793311,"RPS9"
"cg09036263",0.000335513600778324,"KCNAB2"
"cg23965590",0.00033543312086031,"CBL"
"cg13702357",0.000335411015166924,"HIP1"
"cg01738457",0.000335308363233998,"ME3"
"cg14990266",0.000335154876438512,"PPP2R2A"
"cg15625895",-0.000335102669729478,"NDST2"
"cg12485744",0.000334986101178263,"KIAA1026"
"cg04303033",0.000334977408554807,"PTPRN2"
"cg19948255",-0.000334912452906756,"SNAP29"
"cg17111846",-0.000334906282953426,"C1orf185"
"cg10025443",0.000334891185240366,"SYK"
"cg07261940",-0.000334841949379634,"ASPSCR1"
"cg07241909",0.000334817670572365,"USH1C"
"cg20983854",-0.000334692998587424,"CD96"
"cg08631328",-0.000334644877160571,"ABCB9"
"cg03037561",-0.000334602560969743,"ISPD"
"cg06416110",-0.000334560990516454,"DNAJB6"
"cg21446955",-0.000334536124002564,"ARHGAP24"
"cg13566596",-0.000334454994814112,"CEACAM20"
"cg16523868",0.000334449395443525,"ACPL2"
"cg23352483",-0.000334442851476953,"LSAMP"
"cg22785556",0.000334378732819785,"C7orf50"
"cg25493658",0.000334332061955593,"SLC11A2"
"cg04085339",0.000334250856464922,"CACYBP"
"cg14667838",0.000334223907203185,"ICAM3"
"cg00130808",-0.000334206220770222,"LOC145845"
"cg23238530",-0.000333904981557403,"LEPREL1"
"cg21381949",0.000333866404854478,"LEPREL1"
"cg20116935",0.000333787808763067,"SEMA3B"
"cg01647795",-0.000333717640486421,"PATL2"
"cg13023239",0.000333662429061673,"GNAL"
"cg05937392",-0.000333588723773104,"RDH14"
"cg10772372",0.000333572375898488,"MEG8"
"cg10206931",0.000333543299905072,"SCNN1G"
"cg03556669",0.000333496425456804,"TNXB"
"cg18977656",-0.000333480513571684,"YWHAZ"
"cg07380021",-0.000333419588619736,"RASSF5"
"cg09890699",-0.000333403625694602,"SSBP3"
"cg13031167",0.000333363213147337,"HLA-DPA1"
"cg26063719",0.000333358045094239,"VIM"
"cg26429783",-0.00033330155985017,"KIF26B"
"cg17855130",-0.000333267244658949,"PBX1"
"cg17014757",0.000333253953843127,"CHI3L1"
"cg21003581",0.000333244798339077,"PCLO"
"cg00705730",0.000333160758373928,"NCK2"
"cg11554728",0.000333146782342891,"DPCR1"
"cg26748945",0.000333098346714342,"THSD7A"
"cg05736642",0.000333086882471917,"HTT"
"cg17701146",0.000333070565890343,"PTPRN2"
"cg17207736",0.000333052426138863,"SLC45A4"
"cg26712188",-0.000332999930170519,"NOS2"
"cg16577789",0.000332921735286779,"PRIMA1"
"cg18728025",-0.000332890526612302,"C4orf31"
"cg04632069",-0.000332884174774562,"SPRY4"
"cg17361896",-0.000332835044039382,"HSPA12B"
"cg16134491",-0.000332813188056676,"PTGER2"
"cg23733562",-0.000332764846562999,"AGBL3"
"cg22356268",-0.000332744313889771,"ZNF274"
"cg12240358",0.000332701990239649,"HOMER2"
"cg17098103",-0.000332661612781232,"HIVEP3"
"cg13473196",-0.000332602860800535,"CKAP5"
"cg11847808",-0.000332492658543898,"EPHA8"
"cg01550445",0.000332489986931976,"P2RY2"
"cg01992382",0.000332481597869147,"TNXB"
"cg14299455",-0.000332476760326799,"KIR3DL3"
"cg18164281",0.000332408045426263,"LOC100288797"
"cg26954327",0.000332404377492876,"AUTS2"
"cg17822978",-0.000332379613680768,"THSD4"
"cg12048225",-0.000332352641933248,"PSMB8"
"cg25752163",-0.000332280135149288,"CUX2"
"cg14747903",0.000332273975062995,"LSR"
"cg25134747",0.00033226452842099,"SEMA3G"
"cg27571769",-0.000332052505593794,"ACSL1"
"cg03885664",-0.000331970509814936,"BBS2"
"cg06344553",-0.000331964666199672,"EBF3"
"cg15074838",0.000331899001500048,"HLA-DRA"
"cg24792717",0.000331733908228777,"PCDHA6"
"cg25835733",-0.000331724312787028,"GAD2"
"cg14414100",0.000331678125655985,"SLC24A2"
"cg17670263",0.000331664038451702,"MIR520C"
"cg25976340",0.000331611633570338,"UEVLD"
"cg08025592",-0.000331575814777259,"AZU1"
"cg15900052",0.000331539194710293,"HS2ST1"
"cg27312626",-0.000331488883030561,"KCNJ15"
"cg26224060",-0.000331473403125634,"GPR150"
"cg11590932",0.000331432789759677,"PCDH1"
"cg09553448",0.000331373675888838,"NUP214"
"cg12535090",0.000331169542646873,"NAV2"
"cg09955152",0.000331166938152918,"CDCA5"
"cg13755204",0.000331138388398926,"VAV2"
"cg24257495",-0.000331100146777411,"DLGAP2"
"cg20051949",0.000331024270671838,"KIRREL3"
"cg17998629",0.000331013901375816,"C6orf25"
"cg12733604",0.000330992421830777,"CACNA1G"
"cg16346236",0.000330964544822746,"R3HDM2"
"cg25217100",-0.000330937382985373,"C13orf36"
"cg13304638",-0.000330914261014748,"TBCD"
"cg13731311",0.000330864900490665,"LCN10"
"cg17007628",0.000330826169223783,"PCDHB12"
"cg04884244",0.00033070452146355,"ASH1L"
"cg03019219",-0.000330591488226285,"OR14J1"
"cg03611100",-0.000330554438810649,"TFAP2E"
"cg02088996",0.000330506427553202,"LOC285954"
"cg16660091",0.000330487958578031,"CETP"
"cg06393098",-0.000330467858189321,"FBXO46"
"cg00541544",-0.000330380138140107,"UNC84B"
"cg26250585",0.000330327214084625,"MS4A6A"
"cg10107529",0.000330311421676857,"C1QTNF7"
"cg23890469",0.000330267366655632,"MMRN2"
"cg24820663",0.000330250075653648,"GPR158"
"cg19619028",0.000330206460259306,"HIVEP3"
"cg08614334",-0.000330153842313328,"ACCN4"
"cg01173186",-0.000330065273254217,"NRSN1"
"cg08468913",-0.000330054060598677,"SEMA5B"
"cg19870743",-0.000329985494928317,"PRKCZ"
"cg18730174",0.000329981459341464,"LOC399959"
"cg04137576",0.000329965871367142,"TP73"
"cg23820816",0.0003299483445103,"TRIM2"
"cg01619562",-0.000329916794956697,"ITPK1"
"cg03181524",0.000329884971656841,"RYR1"
"cg19863426",-0.000329730310235919,"PLEKHA1"
"cg04562683",-0.000329650477711427,"TP73"
"cg23505890",0.000329630782103431,"MUPCDH"
"cg02724909",0.000329620611143116,"CAMK2A"
"cg19653589",-0.000329604111775424,"GNG7"
"cg14528916",-0.000329594419883612,"CACNA1E"
"cg06983052",0.000329566500968925,"LRRC8D"
"cg22798521",-0.000329546691268855,"CUGBP2"
"cg14698025",-0.00032952643898333,"ADARB2"
"cg20058744",0.000329477617293575,"C11orf66"
"cg13907754",0.000329416038377266,"RRAGD"
"cg04636538",-0.000329368186983222,"PCDH18"
"cg01346718",0.000329293022044166,"CSNK1E"
"cg02595681",0.000329288772593843,"ZNF215"
"cg00042409",-0.000329157565340571,"CCDC52"
"cg05951763",-0.000329004602573162,"DLGAP2"
"cg19240569",0.000328934607112315,"HRASLS2"
"cg01232511",-0.000328727907542843,"PRSS21"
"cg21851391",0.000328665872875849,"DLGAP2"
"cg02970696",0.000328650314951649,"ZNF148"
"cg14458002",0.000328634977825619,"RUNX2"
"cg23521294",-0.00032854185383997,"ARHGEF7"
"cg16086620",0.000328425840876207,"CHGA"
"cg24334111",0.000328349123594771,"ZNF470"
"cg06470558",0.000328181563450002,"SLC34A1"
"cg01875106",0.000328169274812719,"OPCML"
"cg15622352",0.000328169067358788,"TSPAN32"
"cg03982787",0.000328119129079152,"RARA"
"cg07838483",-0.00032808356890785,"C19orf12"
"cg10262387",-0.000327965860003858,"HLA-H"
"cg22331294",0.000327883812024111,"LIMD1"
"cg04779796",0.000327874684172716,"SLC6A1"
"cg21213617",-0.000327770988017703,"LHX6"
"cg17645677",0.000327681559420382,"PPARGC1B"
"cg18433784",-0.000327627430959202,"S100B"
"cg20949502",0.00032753461686484,"EXOC2"
"cg09148486",-0.000327492802811723,"RAP1A"
"cg09572169",0.000327353855820575,"PLEKHA7"
"cg18120807",-0.000327251892131471,"RNPEPL1"
"cg18795786",0.000327217921551206,"CNTN1"
"cg09968702",0.000327178799689025,"UPK1A"
"cg09506081",0.000327029363697549,"DPP6"
"cg15172529",-0.000326980323993018,"FAM26F"
"cg02294302",0.00032697965185044,"FOXD2"
"cg00126638",0.000326898475012317,"HLA-G"
"cg23465978",0.000326895490448936,"MGMT"
"cg07125278",0.000326884306975271,"RLTPR"
"cg13238909",0.000326799658314413,"CPLX4"
"cg27253454",-0.000326785837877646,"USP43"
"cg00636194",0.00032675307969553,"WFDC6"
"cg01022678",-0.000326738308574225,"ITGA1"
"cg11427510",0.00032673311536233,"ADAMTS9"
"cg11992940",0.000326714239060017,"MMP28"
"cg22899502",0.000326689854501925,"DENND3"
"cg15044010",0.000326676484398261,"SRPK2"
"cg16140253",-0.000326517309654318,"AMPD2"
"cg23630423",0.000326363000628648,"RTN4RL1"
"cg18485215",0.000326335761995235,"DEGS2"
"cg15032909",0.0003261968648864,"RANBP17"
"cg06243458",0.000326138392822447,"BANF2"
"cg18980410",-0.000326127302904993,"ARID5B"
"cg27182551",-0.000325952506438827,"RB1"
"cg14873958",0.000325852488051996,"GPR133"
"cg23848614",-0.00032583554621898,"RPS6KA2"
"cg12883767",0.000325824837005369,"SLC26A10"
"cg13571479",-0.000325804344752804,"MAD1L1"
"cg06442723",-0.000325743917930858,"CNNM3"
"cg03732295",0.000325741417754037,"IMPAD1"
"cg18744777",-0.000325716101089301,"LIMCH1"
"cg15564547",-0.000325695433045854,"FBXO22"
"cg02382795",0.000325642901427888,"MLXIPL"
"cg05625834",0.000325626345632918,"DENND2C"
"cg11849703",0.000325622645831977,"FGFR4"
"cg12165772",0.000325615538575512,"DLX3"
"cg03915638",-0.000325577369500512,"FEZF2"
"cg22216157",0.000325535736600371,"PTPRN2"
"cg07135296",0.000325520717711876,"KIAA0556"
"cg23213892",-0.000325492196902044,"SPATA21"
"cg24561952",-0.000325437830500101,"OR52H1"
"cg00472029",-0.000325437412962526,"ZIC5"
"cg18927181",-0.000325370800277556,"TMTC1"
"cg02658319",0.000325363814563183,"CCDC92"
"cg03811829",-0.000325307307383021,"ISG15"
"cg23376861",0.00032527232914465,"ATP5A1"
"cg13598480",0.00032516086038958,"ProSAPiP1"
"cg19033654",-0.000325129180679537,"IER3"
"cg09187007",0.00032509789737791,"MEGF6"
"cg18719170",0.000325025790288705,"OR6B2"
"cg08360726",0.00032481606252062,"PLD3"
"cg00296578",0.000324749811172429,"CRIM1"
"cg12006794",0.000324688322634905,"GUCY1B3"
"cg13492856",-0.000324640418906013,"SNORD57"
"cg07448060",0.000324472453647778,"MAGI2"
"cg15572907",0.000324401703105246,"SPTBN4"
"cg16980637",0.000324372761135834,"IGLON5"
"cg05707116",-0.000324325504870534,"EIF2AK3"
"cg02757667",0.000324279163975732,"OSBPL6"
"cg02509745",-0.00032422402333409,"CLK4"
"cg06696815",-0.000324135939301682,"MAEA"
"cg00145955",0.000324122701823989,"QPRT"
"cg20454486",-0.000324110036745181,"SIGLEC16"
"cg14210454",-0.000324007753443534,"ODF3L2"
"cg09245582",-0.000324001117829101,"LSM4"
"cg24033122",-0.000323990477175226,"ITGAL"
"cg08601673",-0.000323962643880826,"SLC9A3R2"
"cg25961567",-0.000323956330785354,"NCK2"
"cg06214241",0.000323941876512807,"TGFB1I1"
"cg18716164",-0.000323845503080009,"VSTM2B"
"cg11505026",-0.00032381982782316,"PRKCE"
"cg07869830",0.000323782308976649,"NEURL"
"cg11763337",0.00032376141947207,"TMEM104"
"cg06523030",-0.000323754165773347,"CSMD3"
"cg25258233",0.00032358030953674,"HLA-DRA"
"cg11791144",0.000323571684096409,"NRG1"
"cg01770810",-0.000323370885278322,"SLC38A11"
"cg20328917",-0.000323290284105664,"TMTC3"
"cg17897391",-0.000323237705551295,"ADAM7"
"cg17524637",-0.000323169875166725,"ZNF518B"
"cg17396707",0.000323062576377267,"LIG1"
"cg02777447",-0.000322985629856238,"CD2AP"
